Date,AAPL,JNJ,JPM,MSFT,SPY,TSLA,XOM
1/21/2021,0.036658111,-0.004002929,-0.008384333,0.0028082,0.000911612,-0.006420156,-0.028669663
1/22/2021,0.016073844,0.011253402,-0.007713503,0.004356173,-0.003539371,0.001952643,-0.01413402
1/25/2021,0.027683924,0.014857931,-0.012482248,0.01584414,0.003943885,0.040347806,-0.01117429
1/26/2021,0.001678966,0.027111695,-0.004087042,0.012199004,-0.001560754,0.002599919,-0.021962178
1/27/2021,-0.007683751,-0.015251264,-0.028271792,0.002453325,-0.024440431,-0.021436085,-0.011336213
1/28/2021,-0.034985118,0.007624726,0.017597219,0.025890888,0.008600004,-0.03324624,0.015656053
1/29/2021,-0.037420513,-0.03564689,-0.011067372,-0.029171724,-0.02001942,-0.050153735,-0.026486853
2/1/2021,0.016520188,-0.002574484,0.007383253,0.033152334,0.016645321,0.058321673,0.00178402
2/2/2021,0.006336758,-0.008973131,0.030782091,-0.000584133,0.014140133,0.039270727,0.015805917
2/3/2021,-0.007778498,-0.004651199,0.011451447,0.014571246,0.000786444,-0.020738065,0.039228572
2/4/2021,0.025757728,0.009283379,0.023013181,-0.004073973,0.011365648,-0.00549912,0.019190263
2/5/2021,-0.003097946,0.015186213,-0.00195329,0.000785087,0.003935868,0.00263535,0.033519439
2/8/2021,0.001096817,0.002858111,0.015654624,0.001114681,0.007221802,0.013130297,0.043043058
2/9/2021,-0.006573694,0.00818598,-0.003995957,0.005361668,-0.000665638,-0.016168322,-0.011711915
2/10/2021,-0.004558342,0.003247356,0.000573222,-0.00389716,-0.000435408,-0.052550944,0.009677978
2/11/2021,-0.001920496,-0.004495956,-0.002792503,0.006877565,0.001614744,0.00849879,-0.025038985
2/12/2021,0.001776123,0.003131313,0.014216793,0.002045086,0.004939889,0.005494901,0.013643579
2/16/2021,-0.016104221,-0.009064321,0.024070958,-0.005265571,-0.000866017,-0.024383661,0.030087276
2/17/2021,-0.017643959,0.003574004,0.003111003,0.004359577,0.000229552,0.002423867,0.015564725
2/18/2021,-0.008636323,0.00048273,0.00337661,-0.00167899,-0.004256038,-0.013493691,-0.015704801
2/19/2021,0.001233438,-0.016652432,0.016690931,-0.011567371,-0.001766033,-0.007721834,0.006728242
2/22/2021,-0.029799021,-0.000617454,0.009390821,-0.026808275,-0.007691685,-0.085498459,0.036853273
2/23/2021,-0.001110959,-0.008834207,0.008031512,-0.005287639,0.001214339,-0.021917429,0.013811971
2/24/2021,-0.004052278,0.013400481,0.017595266,0.005487222,0.011019527,0.061788073,0.029972697
2/25/2021,-0.034782565,0.001045745,-0.01357197,-0.023704979,-0.024095787,-0.080590825,-0.016578311
2/26/2021,0.002231562,-0.026419155,-0.026524771,0.014804225,-0.005152864,-0.009850152,-0.024928479
3/1/2021,0.053851255,0.00542679,0.022626967,0.019623027,0.024240375,0.063552911,0.037336971
3/2/2021,-0.020893781,-0.001882619,-0.003255805,-0.012957078,-0.007803323,-0.044527636,-0.005850855
3/3/2021,-0.024456345,-0.017608103,0.019332277,-0.026980726,-0.013245679,-0.048423758,0.008025326
3/4/2021,-0.015811905,-0.020163603,-0.015368485,-0.003647577,-0.012375164,-0.048622182,0.038747433
3/5/2021,0.010738145,0.019794954,0.002324598,0.021479405,0.018396752,-0.037799314,0.037813005
3/8/2021,-0.041673347,0.00832784,0.013252957,-0.018177785,-0.004978539,-0.058449673,-0.000984632
3/9/2021,0.040649657,0.00190592,-0.007063057,0.02810156,0.01427755,0.196412076,-0.015442812
3/10/2021,-0.009166665,0.009194663,0.021734767,-0.005817591,0.00622459,-0.008195069,0.030702433
3/11/2021,0.016502805,-6.30E-05,-0.005221346,0.020265143,0.010138996,0.047211342,-0.007446968
3/12/2021,-0.007625591,0.002890643,0.011858323,-0.005819411,0.001346782,-0.008390502,0.010765036
3/15/2021,0.024456795,0.00513811,-0.00499521,-0.00398722,0.005963711,0.020483461,-0.025496251
3/16/2021,0.01274298,0.005921882,-0.011971291,0.012350314,-0.001261301,-0.043873772,-0.021195519
3/17/2021,-0.00645063,-0.003718279,0.010292603,-0.002818603,0.003409806,0.036830743,0.004398479
3/18/2021,-0.033905116,-0.001865968,0.016506525,-0.026662255,-0.014549588,-0.069320728,-0.043119413
3/19/2021,-0.004480092,-0.002679573,-0.015921444,-0.001603646,-0.00185042,0.002618005,-0.005633168
3/22/2021,0.028335724,0.002874055,-0.026878836,0.024484493,0.007985156,0.02310383,-0.010266986
3/23/2021,-0.006888845,-0.000934609,-0.010002021,0.006737562,-0.007870915,-0.011701465,-0.012341284
3/24/2021,-0.019993549,0.009729003,0.007761014,-0.008923139,-0.005083549,-0.048160587,0.020282657
3/25/2021,0.004163804,0.000370348,0.01281365,-0.013250836,0.005625607,0.016056627,-0.002839791
3/26/2021,0.005141222,0.01827507,0.016650634,0.017818705,0.016115045,-0.033854382,0.027233809
3/29/2021,0.001485072,0.006730103,-0.015539706,-0.005243455,-0.000505058,-0.011992667,-0.005371626
3/30/2021,-0.012274513,-0.006203278,0.011789652,-0.01441076,-0.002653037,0.039801079,-0.012369454
3/31/2021,0.018765469,-0.003999862,-0.01456509,0.016907194,0.004053256,0.050832206,-0.015170062
4/1/2021,0.006958778,-0.009248337,0.009722148,0.027908787,0.01079902,-0.009252456,0.027941827
4/5/2021,0.023577268,0.003684506,0.005300539,0.027728516,0.014353184,0.044276591,-0.015508036
4/6/2021,0.002462192,-0.00024471,-0.007030008,-0.00485812,-0.000590749,0.000824776,-0.00283175
4/7/2021,0.013390519,0.001346615,0.015667866,0.008230415,0.001157514,-0.029857428,0.004437561
4/8/2021,0.019233331,-0.003911814,0.001226402,0.013405375,0.004746523,0.019121596,-0.01042613
4/9/2021,0.020252068,-0.010553655,0.00747811,0.010266443,0.007270184,-0.009915156,-0.002321459
4/12/2021,-0.013233139,0.002418263,-0.002111889,0.000234762,0.000364774,0.036867412,-0.006622424
4/13/2021,0.024306742,-0.013363098,-0.011926638,0.010081327,0.002963687,0.085956904,0.003783885
4/14/2021,-0.01785336,0.002759039,-0.018690106,-0.01121898,-0.003415057,-0.039471667,0.028899396
4/15/2021,0.018708185,0.00293876,0.00634854,0.015298022,0.010742223,0.009040931,-0.005931659
4/16/2021,-0.002528017,0.011534602,0.007425814,0.004778436,0.003342525,0.001258703,-0.005615791
4/19/2021,0.005068615,0.002773429,-0.004239969,-0.007670685,-0.004912884,-0.033996585,-0.003176917
4/20/2021,-0.012830214,0.023295872,-0.022142449,-0.001855028,-0.007321723,0.006101017,-0.021069528
4/21/2021,0.002930205,0.00066081,0.00850813,0.008983041,0.009462129,0.034951793,0.012841506
4/22/2021,-0.011685519,-0.008463926,-0.021057551,-0.013085781,-0.00913314,-0.032830697,-0.01303577
4/23/2021,0.018038526,0.002058483,0.019135808,0.015475946,0.010842273,0.013491908,0.005427912
4/26/2021,0.002977822,-0.008458209,0.002463629,0.001531631,0.002087734,0.012064715,0.001979415
4/27/2021,-0.002449397,-0.005727431,0.004582699,0.001606,-0.000215249,-0.045326479,0.013110606
4/28/2021,-0.006027333,-0.007353964,0.006479444,-0.028285804,-0.000287715,-0.014672094,0.030136492
4/29/2021,-0.00074858,0.013705347,0.019444463,-0.008052982,0.006372828,-0.025057552,0.014283155
4/30/2021,-0.015133235,-0.008952198,-0.008892512,-0.001306978,-0.006570329,0.04791724,-0.028842571
5/3/2021,0.008214905,0.015239691,-0.002926013,-0.001269002,0.002156604,-0.034590633,0.027602958
5/4/2021,-0.035385147,0.015495718,0.013823928,-0.016159668,-0.006169112,-0.016498741,0.006290289
5/5/2021,0.001955262,-0.004172333,0.013120544,-0.005327173,0.000312597,-0.003948959,0.03007302
5/6/2021,0.012802713,0.004010096,0.020124451,0.013226871,0.007985672,-0.011029339,0.009512651
5/7/2021,0.005327347,0.004530872,0.003422964,0.010931555,0.007277892,0.013307461,0.014297262
5/10/2021,-0.02580461,0.010504318,-0.000124474,-0.020914026,-0.009902465,-0.064443731,0.002402808
5/11/2021,-0.007410332,-0.008163402,-0.016622845,-0.003843269,-0.008924383,-0.018822279,-0.031799435
5/12/2021,-0.024938584,-0.004026661,-0.00687514,-0.02936279,-0.021245196,-0.044248213,0.005358349
5/13/2021,0.017919824,0.010463797,0.025722214,0.016861813,0.012012191,-0.030853204,-0.012325203
5/14/2021,0.01984486,0.00152966,0.015541569,0.021067429,0.015355408,0.031573033,0.024789246
5/17/2021,-0.009258534,0.000998871,0.004024282,-0.011968575,-0.002544633,-0.021890983,0.023366759
5/18/2021,-0.011245618,0.000351812,-0.014088523,-0.008565099,-0.008615674,0.001802946,-0.028300169
5/19/2021,-0.001281787,-0.002170683,-0.00763797,0.002473904,-0.002621725,-0.024936384,-0.023994694
5/20/2021,0.021012097,0.005821099,-0.001738002,0.013820458,0.01075797,0.041387128,-0.002373685
5/21/2021,-0.014767053,-0.000642977,0.01137832,-0.005314959,-0.000818577,-0.010054917,0.001359641
5/24/2021,0.013314282,0.003825506,0.005410242,0.022882071,0.010194287,0.044002226,0.011710652
5/25/2021,-0.001573654,-0.002755912,-0.010333788,0.003748496,-0.002218726,-0.002885668,-0.022647286
5/26/2021,-0.000394003,-0.005938249,-0.000123468,-0.000913917,0.001984454,0.023879958,0.011671928
5/27/2021,-0.01237686,-0.001537735,0.015571885,-0.008668185,0.000524914,0.01892984,-0.0064473
5/28/2021,-0.005347958,0.002606618,-0.000669326,0.001484094,0.001788849,-0.008924523,-0.00324453
6/1/2021,-0.002648282,-0.021979519,0.011020407,-0.009131823,-0.000880895,-0.002111269,0.035806157
6/2/2021,0.00627622,0.004047456,6.00E-05,-0.000404109,0.001572646,-0.030100952,0.007939186
6/3/2021,-0.012154211,-0.000962266,0.000662434,-0.006429338,-0.003711468,-0.053344764,0.003938213
6/4/2021,0.01902216,-0.000421833,0.001625002,0.020674647,0.009145832,0.045754471,0.004413372
6/7/2021,7.95E-05,-0.00680837,-0.004686428,0.012041951,-0.000970207,0.010149432,-0.006509536
6/8/2021,0.006671983,-0.00879641,-0.003983884,-0.004885456,0.000213225,-0.002544922,0.017690405
6/9/2021,0.003077138,0.013464778,-0.012484743,0.004038448,-0.001491866,-0.007968981,0.008369536
6/10/2021,-0.008023349,0.008998074,-0.015588871,0.014393086,0.004648469,0.018938502,0.001596305
6/11/2021,0.009832765,-0.012688491,-0.000686026,0.002527161,0.001652442,-0.000377018,-0.009243213
6/14/2021,0.024577738,0.002484967,-0.016968955,0.007755097,0.002239098,0.012789222,-0.001608261
6/15/2021,-0.00643755,-0.005321045,-0.015168155,-0.005887236,-0.001834451,-0.029675083,0.036410388
6/16/2021,0.003933792,-0.000364734,0.007024453,-0.003793047,-0.005583234,0.009193156,-0.003575319
6/17/2021,0.012600979,0.004804374,-0.028860281,0.013676197,-0.000331694,0.019392615,-0.032917296
6/18/2021,-0.010091494,-0.019610021,-0.025303049,-0.00563421,-0.013490227,0.010882243,-0.025649362
6/21/2021,0.014103435,0.011482949,0.016968264,0.012334856,0.014315591,-0.003978801,0.036258355
6/22/2021,0.012698456,-0.001342844,-0.001462177,0.010965833,0.005346239,0.004638984,0.019172336
6/23/2021,-0.002089774,-0.006050439,0.006058274,-0.000903698,-0.001205187,0.052684766,0.007368135
6/24/2021,-0.002169083,0.004549874,0.009197838,0.005352589,0.005915686,0.035411303,0.004045735
6/25/2021,-0.002248777,0.005141934,0.01009747,-0.006261827,0.003552318,-0.011694312,0.002170083
6/28/2021,0.012546153,-0.00115714,0.001817992,0.013961312,0.002015637,0.025079266,-0.025518347
6/29/2021,0.011500098,6.11E-05,-0.001231282,0.009973221,0.000538281,-0.011557682,-0.00618925
6/30/2021,0.004621457,0.004328163,0.009082395,-0.001842103,0.000841608,-0.00155708,0.007345905
7/1/2021,0.002263181,0.007405795,0.00990144,0.002583493,0.00553664,-0.002618823,0.002853529
7/2/2021,0.019596439,0.0181971,-0.000960828,0.022275713,0.007643635,0.001445637,-0.00142285
7/6/2021,0.014718653,-0.005977007,-0.016791646,3.62E-05,-0.001821713,-0.02845781,-0.028494422
7/7/2021,0.017954949,0.008572896,0.001173407,0.008175182,0.003534078,-0.022635629,-0.015642776
7/8/2021,-0.009199352,-0.001947676,-0.017253743,-0.008966547,-0.008147823,0.012658037,-0.004469626
7/9/2021,0.013054889,0.003962266,0.031999594,0.001874229,0.01067472,0.006341837,0.018124271
7/12/2021,-0.004203856,-0.001590446,0.014315919,-0.002230543,0.00358196,0.043762819,-0.000979816
7/13/2021,0.00788952,-0.001238881,-0.014873411,0.013198179,-0.003409158,-0.025025527,-0.004740795
7/14/2021,0.024100356,0.006793607,-0.003405123,0.00544495,0.001492313,-0.022676263,-0.022174922
7/15/2021,-0.00449228,-0.012029235,0.002192187,-0.00523897,-0.003415498,-0.004254796,-0.009742876
7/16/2021,-0.014075656,-0.001603274,-0.022835636,-0.000996193,-0.007843619,-0.009806317,-0.027650475
7/19/2021,-0.026914565,-0.007257661,-0.032519346,-0.013321228,-0.014767744,0.003104482,-0.034368593
7/20/2021,0.02597381,0.00940769,0.018643317,0.008339006,0.01433025,0.022097783,0.01102077
7/21/2021,-0.0051315,0.006174311,0.021040496,0.007446487,0.00809627,-0.00788802,0.032165866
7/22/2021,0.009628624,0.002890654,-0.012625853,0.016844304,0.002094147,-0.009202008,-0.011253388
7/23/2021,0.01198887,0.010648248,-0.001921361,0.012336384,0.010287942,-0.009056425,-0.001225905
7/26/2021,0.002894562,0.000465988,0.006704533,-0.002139999,0.00245495,0.02213307,0.025245454
7/27/2021,-0.01490006,0.004596501,-0.001318726,-0.008683637,-0.004557748,-0.019524948,-0.011114682
7/28/2021,-0.012195993,-0.002780111,0.001650556,-0.001116534,-0.000409963,0.003412035,0.006744113
7/29/2021,0.004552385,0,0.008569752,0.000977906,0.004147594,0.046941188,0.012194942
7/30/2021,0.001510478,0.000116386,-0.007974099,-0.00554993,-0.004856639,0.014541929,-0.023078445
8/2/2021,-0.002330932,0.000406233,-0.004018643,-0.00031586,-0.002097947,0.032697929,0.000173923
8/3/2021,0.012644237,0.012305918,0.01137797,0.008075402,0.008135433,9.86E-05,0.010767602
8/4/2021,-0.002782477,-0.005905896,-0.010792242,-0.00212445,-0.004918934,0.001662549,-0.02336776
8/5/2021,0.000748666,0.001903501,0.012629034,0.010505464,0.00633292,0.005218642,0.006333348
8/6/2021,-0.004766887,-0.003339182,0.028403544,-0.000206928,0.001652483,-0.021731523,0.011538611
8/9/2021,-0.00034226,0.003465826,-0.001079695,-0.003903876,-0.000813699,0.020969779,-0.01140699
8/10/2021,-0.003354016,0.000345578,0.012267243,-0.006555157,0.001244031,-0.005281893,0.017133189
8/11/2021,0.00178571,0.000172628,0.011930415,0.001780906,0.002484896,-0.003056357,0.002921678
8/12/2021,0.020773399,0.008055227,0.003909103,0.009966625,0.00299694,0.020386528,-0.002261501
8/13/2021,0.001410313,0.005993269,-0.011187322,0.01048964,0.001819845,-0.007033557,-0.010113239
8/16/2021,0.013547781,0.009020748,-0.006563228,0.005975881,0.002354662,-0.043225497,-0.014620557
8/17/2021,-0.006153879,0.009165762,-0.01208107,-0.005159866,-0.006555241,-0.02981765,-0.006792856
8/18/2021,-0.025501019,-0.012703834,-0.009107259,-0.006119186,-0.010944866,0.034970157,-0.02105817
8/19/2021,0.002323231,0.007788117,-0.008356139,0.020775449,0.001548067,-0.022525688,-0.030520477
8/20/2021,0.010156161,0.004872138,0.002851966,0.025575226,0.007957083,0.010082057,0.000189711
8/23/2021,0.010257515,-0.004316752,0.012797292,0.000952904,0.008796735,0.038279518,0.041145181
8/24/2021,-0.000601065,-0.012499168,0.006190228,-0.006663352,0.001587265,0.003100647,0.008195204
8/25/2021,-0.008421324,-0.006613984,0.020612508,-0.002015666,0.002098324,0.003825046,0.001806253
8/26/2021,-0.005527287,-0.00533778,0.005158231,-0.009668761,-0.005902908,-0.014116976,-0.013523167
8/27/2021,0.007184421,-0.002135004,0.008037071,0.002106628,0.008940706,0.015346012,0.019374782
8/30/2021,0.030417201,0.004221596,-0.016007495,0.012912029,0.00439767,0.026674353,-0.010937704
8/31/2021,-0.008424725,-0.003051898,-0.003054166,-0.005632607,-0.001481518,0.006580834,-0.011602558
9/1/2021,0.004478756,0.00352321,-0.001437975,-0.000165589,0.000531257,-0.002215523,-0.013756571
9/2/2021,0.007474834,0.006849138,0.004633352,-0.002253015,0.003076792,-0.002315788,0.024363117
9/3/2021,0.004230589,0.000628984,-0.00604528,-3.30E-05,-0.000242662,0.001611133,-0.00381257
9/7/2021,0.01548929,-0.01553936,-0.001755571,-0.003188281,-0.003575665,0.026377839,-0.005832104
9/8/2021,-0.010083729,-0.002437525,-0.004459533,0.000100128,-0.001218176,0.00126175,-0.009165867
9/9/2021,-0.006705007,-0.022280086,0.004353173,-0.009859835,-0.004280367,0.001313231,0.00074023
9/10/2021,-0.033101845,-0.006544903,-0.011495722,-0.005180759,-0.007884395,-0.024627038,-0.002033771
9/13/2021,0.003893644,-0.007007222,0.015887309,0.004328495,0.002559148,0.009140662,0.025750294
9/14/2021,-0.009562208,-0.006031545,-0.01745288,0.009428235,-0.005396525,0.00200535,-0.014267566
9/15/2021,0.006143656,0.003762,0.006939688,0.016778519,0.008352629,0.015231899,0.033711805
9/16/2021,-0.001610572,-0.001208912,-0.000442693,0.001311831,-0.001585068,0.001534762,-0.010634469
9/17/2021,-0.018347555,-0.002844603,-0.002593673,-0.017528304,-0.009741058,0.003302533,-0.011823711
9/20/2021,-0.021361358,-0.005705435,-0.029933756,-0.018574714,-0.016674412,-0.038604843,-0.026649694
9/21/2021,0.003428039,0.004395238,0.0001308,0.001699187,-0.000944473,0.012613531,-0.000931344
9/22/2021,0.016872292,-0.003646989,0.019152931,0.012821979,0.009754715,0.016987181,0.029269294
9/23/2021,0.006719285,0.005673375,0.033801229,0.003282373,0.012149989,0.002260815,0.033870691
9/24/2021,0.000613067,-0.003032968,0.011539824,-0.000701178,0.00164729,0.02753306,0.008934854
9/27/2021,-0.010550126,-0.007240337,0.02416609,-0.017304151,-0.002860896,0.021914063,0.029692564
9/28/2021,-0.023801273,-0.002206132,-0.005389821,-0.03620352,-0.020151893,-0.017438356,0.010455374
9/29/2021,0.006483215,0.007432053,-0.000782982,0.001692933,0.001683219,0.004822779,-0.000667563
9/30/2021,-0.009311715,-0.015364065,-0.013618311,-0.007323755,-0.012222427,-0.007461809,-0.017702126
10/1/2021,0.008126808,-0.006377649,0.021015112,0.025468083,0.011884242,-0.000335289,0.035872131
10/4/2021,-0.024605633,-0.00778969,-0.001076873,-0.020719563,-0.012896173,0.008139621,0.012965693
10/5/2021,0.014158651,0.002261082,0.016330323,0.019956951,0.010404967,-0.00120285,-0.001620199
10/6/2021,0.006306961,0.00206791,0.002134468,0.015064654,0.004156131,0.002767142,-0.018338212
10/7/2021,0.009084354,0.008942523,0.006330478,0.005936215,0.008645546,0.01387426,0.002810465
10/8/2021,-0.002721748,-0.002541188,0.00076439,0,-0.001823641,-0.010231835,0.025057639
10/11/2021,-0.000629709,-0.004225671,-0.021031934,-0.002102799,-0.007239729,0.008211529,-0.009971038
10/12/2021,-0.009102768,-0.015974798,-0.007680853,-0.004588443,-0.002461391,0.017400267,-0.005198157
10/13/2021,-0.004239736,0.009575621,-0.026366871,0.011711622,0.003597575,0.006652379,-0.002775898
10/14/2021,0.020225269,0.005716256,0.015341689,0.021733929,0.016820521,0.008926471,0.01522833
10/15/2021,0.00751228,0.007432198,0.019208472,0.004822459,0.007615805,0.030196,0.009516165
10/18/2021,0.011806483,-0.007315671,-0.000360156,0.010124559,0.002960664,0.032122245,-0.000479332
10/19/2021,0.015079932,0.02341994,0.012128461,0.00305899,0.007714758,-0.006711861,0.01502561
10/20/2021,0.003361379,-0.00054923,0.013466344,-0.002660435,0.003927772,0.001770314,0.005511597
10/21/2021,0.001473629,-0.002319868,-0.007843964,0.010897574,0.00260815,0.032571011,-0.018167615
10/22/2021,-0.005285002,0.001958341,0.013451481,-0.005148967,-0.001036155,0.017539108,0.006859377
10/25/2021,-0.000336075,0.002198614,-0.004889836,-0.003331325,0.005362706,0.126615984,0.019486538
10/26/2021,0.00457477,0.010178351,0.002690921,0.006425968,0.000900091,-0.00627405,0.023154759
10/27/2021,-0.00314758,-0.012126979,-0.020828476,0.042113824,-0.004430023,0.019078439,-0.025972181
10/28/2021,0.024991746,-0.00543514,0.015074985,0.003651437,0.009648741,0.037750749,0.002806861
10/29/2021,-0.018156066,0.000183973,-0.002758601,0.022414074,0.002029121,0.034316294,0.002488113
11/1/2021,-0.005607194,0.000859456,-0.000530158,-0.006784781,0.001720193,0.084910228,0.017992614
11/2/2021,0.007116039,0.015764831,0.003945802,0.011415793,0.004043069,-0.030274995,-0.012341675
11/3/2021,0.00979877,-0.003200633,0.0003519,0.002611444,0.006105151,0.035716738,-0.013730512
11/4/2021,-0.003498804,-0.002786646,-0.013135277,0.00730535,0.004712672,0.013222298,0.007508284
11/5/2021,0.003582428,-0.007108116,-0.001426039,-0.001129486,0.003469617,-0.00635817,0.009470582
11/8/2021,-0.005552705,-0.003426681,0.006009845,0.00276755,0.000853759,-0.04840071,0.010765917
11/9/2021,0.002459654,-0.00221041,-0.007571209,-0.003086159,-0.003305234,-0.119903033,0.009738308
11/10/2021,-0.01916313,0.010830187,-0.00095389,-0.015329863,-0.00804522,0.043429452,-0.019700519
11/11/2021,-0.000338177,-0.007366105,-5.98E-05,0.004927516,0.000323708,-0.004157529,0.001869183
11/12/2021,0.014336992,0.011959035,-0.004474224,0.012905224,0.007546821,-0.028293102,-0.007619321
11/15/2021,6.65E-05,-0.009029794,-0.00179798,-0.00193049,0.000342355,-0.019382244,0.008618111
11/16/2021,0.006666832,-0.005198266,-0.007204566,0.010235871,0.003957702,0.040793768,0.010097863
11/17/2021,0.016490029,0.003749975,-0.005382165,0.000678687,-0.002429152,0.032501208,-0.010919851
11/18/2021,0.028536117,-0.005389289,-0.008633943,0.006339924,0.003396607,0.00676761,-0.010884636
11/19/2021,0.016976118,0.003017309,-0.013063389,0.005391723,-0.001788452,0.037103918,-0.046219146
11/22/2021,0.00292733,-0.01316222,0.021315038,-0.009559725,-0.002815034,0.017422122,0.013845477
11/23/2021,0.002422111,0.006199241,0.023912274,-0.006326865,0.001325939,-0.041352933,0.02633712
11/24/2021,0.003283532,-0.002800623,-0.007844296,0.000681213,0.002669778,0.006284772,0.005544007
11/26/2021,-0.03167866,-0.006489996,-0.030126813,-0.024355553,-0.022303083,-0.030537595,-0.035129319
11/29/2021,0.021873754,0.003454415,-0.004322908,0.021080947,0.012266763,0.050900228,0.005551346
11/30/2021,0.0315777,-0.023912318,-0.014885582,-0.017942387,-0.019457747,0.006833823,-0.028413944
12/1/2021,-0.003206261,0.013788288,-0.005918366,-0.001543056,-0.011107143,-0.043467635,-0.000835492
12/2/2021,-0.006129839,-0.006262662,0.021027464,-0.00178721,0.015316079,-0.009497739,0.024920559
12/3/2021,-0.011724265,0.014577657,-0.018112982,-0.019666719,-0.008701151,-0.064198761,-0.006364196
12/6/2021,0.021502708,0.022336982,0.011813694,0.009845064,0.011843295,-0.005872086,0.011331979
12/7/2021,0.035446148,0.002577358,0.015047598,0.026763433,0.020684797,0.042358371,0.011204859
12/8/2021,0.022783161,0.005998872,-0.011441349,0.000149359,0.002647927,0.016363196,0.002890798
12/9/2021,-0.002970105,0.009492492,-0.001555654,-0.005582598,-0.006751412,-0.060956446,0.002562065
12/10/2021,0.028013347,-0.00247115,-0.003988337,0.028339895,0.009413545,0.013179927,0.006388366
12/13/2021,-0.020674171,0.017886251,-0.011888487,-0.009167025,-0.008858428,-0.04977243,-0.021901211
12/14/2021,-0.008023277,0.010922954,0.007661975,-0.032586829,-0.006880042,-0.008174578,-0.00146012
12/15/2021,0.028509146,0.004991413,-0.007478093,0.019217755,0.015625038,0.018236618,-0.004387344
12/16/2021,-0.03926408,0.010926914,0.015638816,-0.02913477,-0.008818599,-0.050277133,0.00163213
12/17/2021,-0.006501631,-0.027628678,-0.022754173,-0.003385588,-0.010643032,0.006095449,-0.021834903
12/20/2021,-0.008122107,-0.002853166,-0.017989222,-0.012013824,-0.010633113,-0.034989271,-0.014492693
12/21/2021,0.019087247,-0.003218997,0.013966324,0.02306928,0.017758745,0.042880563,0.022650501
12/22/2021,0.015318474,0.004306063,0.003907948,0.018057255,0.009998823,0.074947055,0.008099222
12/23/2021,0.003643989,0.001905302,0.003573862,0.004471681,0.006222124,0.057618863,0.000491887
12/27/2021,0.022974527,0.008440027,0.005722889,0.023185744,0.014152121,0.025248391,0.014257413
12/28/2021,-0.005766925,0.004007783,0.00303497,-0.00350414,-0.000817131,-0.005000275,-0.00323156
12/29/2021,0.000502125,0.00704435,-0.00050437,0.002051316,0.001279274,-0.00209471,-0.008753498
12/30/2021,-0.006578378,0.004430389,-0.000504516,-0.007691048,-0.002764697,-0.014592268,-0.005887126
12/31/2021,-0.003535409,-0.007196655,-0.00082028,-0.008841344,-0.002520199,-0.012668841,0.00658007
1/3/2022,0.025004076,0.002747599,0.021155689,-0.004668234,0.005790091,0.135316684,0.038404912
1/4/2022,-0.012691383,-0.002681726,0.03790979,-0.017147107,-0.000334991,-0.041832697,0.037614193
1/5/2022,-0.026599919,0.00666379,-0.018282178,-0.038387858,-0.019202193,-0.053471214,0.012437442
1/6/2022,-0.016693466,-0.003426218,0.010624086,-0.007902093,-0.000939263,-0.021523374,0.023520609
1/7/2022,0.000988465,0.013517623,0.00990821,0.000510008,-0.00395341,-0.035446567,0.008196706
1/10/2022,0.000116218,-0.004943927,0.000956936,0.000731988,-0.001244563,0.030341953,-0.005952158
1/11/2022,0.016783737,-0.010630545,0.001016271,0.00225968,0.009108092,0.005935025,0.042062008
1/12/2022,0.002570281,-0.008525642,0.005671546,0.010444757,0.002703657,0.039289749,-0.00294313
1/13/2022,-0.019028066,-0.006065913,-0.001246473,-0.042322554,-0.013778615,-0.067491073,-0.007169256
1/14/2022,0.005110545,-0.005451702,-0.061463493,0.017716744,0.000409149,0.017497759,0.017556641
1/18/2022,-0.018893974,-0.004408542,-0.041927499,-0.024339526,-0.017709681,-0.018197241,0.016835805
1/19/2022,-0.021024971,-0.003112246,-0.015469114,0.002246996,-0.010383519,-0.033827897,0.000410512
1/20/2022,-0.010346911,-0.007984214,-0.008527407,-0.005702862,-0.011068271,0.000622704,0.002188557
1/21/2022,-0.012765096,-0.002299804,-0.017472846,-0.018468468,-0.019630382,-0.052566067,-0.015013055
1/24/2022,-0.004864651,-0.011523844,-0.000896004,0.001148301,0.004246503,-0.01472613,0.008590879
1/25/2022,-0.011384484,0.028594254,0.010899956,-0.026588425,-0.012208837,-0.012473125,0.029399697
1/26/2022,-0.000563046,0.004474183,0.009486237,0.028493542,-0.00250881,0.020699053,-0.010142563
1/27/2022,-0.00294329,0.013124696,-0.017644631,0.010548909,-0.004937738,-0.115541756,0.012807945
1/28/2022,0.06977752,0.007034644,0.008946326,0.028081656,0.02483527,0.020805693,0.002130057
1/31/2022,0.026125813,0.002910357,0.013573673,0.008823791,0.018011011,0.106776114,0.009033117
2/1/2022,-0.000972475,-0.008183524,0.017159955,-0.007138547,0.006756806,-0.005839527,0.064112598
2/2/2022,0.007043945,0.011060269,-0.008005049,0.01522193,0.009714243,-0.027479192,-0.002598061
2/3/2022,-0.016719832,-5.79E-05,-0.008269978,-0.038952343,-0.023504874,-0.016032495,-0.011659707
2/4/2022,-0.001679308,-0.006541055,0.025958347,0.015568493,0.004702101,0.03611111,0.021711979
2/7/2022,-0.004234404,-0.003320864,0.003342884,-0.016310254,-0.003209261,-0.017307186,0.012037795
2/8/2022,0.018466644,0.00263054,0.018814857,0.011995206,0.008227811,0.016157191,-0.025852806
2/9/2022,0.008293818,-0.000116507,0.004168081,0.021834621,0.014636061,0.01084592,-0.004787167
