Date,AAPL,JNJ,JPM,MSFT,SPY,TSLA,XOM
8/21/2020,120.6356125,129.3129578,83.50203705,202.9635925,312.6318665,136.665329,32.29237747
8/24/2020,122.0784607,129.6538239,85.85299683,203.6018982,315.7999268,134.2799988,33.24517059
8/25/2020,121.0769653,129.5771637,86.23051453,206.2506866,316.9049683,134.889328,32.19002914
8/26/2020,122.7235107,129.7816467,85.02072144,210.7097778,320.0821838,143.5446625,31.5049572
8/27/2020,121.2564087,130.361145,87.81785583,215.8834381,320.7820129,149.25,31.29235458
8/28/2020,121.0599823,130.9235229,88.17823029,218.1033936,322.8540344,147.5599976,32.04040527
8/31/2020,125.1653748,130.7275696,85.9645462,214.8829803,321.6845093,166.1066742,31.44984627
9/1/2020,130.1510315,129.1170197,85.92163086,216.5408478,324.7142639,158.3500061,31.04825783
9/2/2020,127.4545059,131.0854034,87.21726227,220.7140503,329.4110413,149.1233368,30.8592701
9/3/2020,117.250412,127.4382477,86.94268036,207.0414886,318.0745239,135.6666718,30.79627228
9/4/2020,117.3280106,126.6201935,88.82172394,204.1355286,315.4776001,139.4400024,30.77265739
9/8/2020,109.4324265,125.4868698,85.73287964,193.0926361,306.8578796,110.0699997,30.06397057
9/9/2020,113.7972946,127.5660858,86.54798889,201.3152313,312.91745,122.0933304,29.88285828
9/10/2020,110.0823135,125.1885986,85.65567017,195.6746979,307.4840393,123.7799988,29.13480568
9/11/2020,108.6370544,125.9299545,86.71959686,194.397995,307.640564,124.2399979,29.05606079
9/14/2020,111.8961334,126.4157028,87.92082214,195.7128143,311.6925964,139.8733368,28.86707878
9/15/2020,112.0707626,126.8758774,85.18375397,198.9237061,313.267395,149.9199982,28.55997849
9/16/2020,108.7631378,126.4582977,85.54411316,195.3698273,312.0241089,147.2533264,29.77262878
9/17/2020,107.0268707,125.410141,84.56595612,193.3308563,309.2797241,141.1433258,29.76474571
9/18/2020,103.6319885,127.1229401,84.38579559,190.9298096,305.7191772,147.3833313,29.28441429
9/21/2020,106.7747116,123.6462097,81.77741241,192.9783173,302.3165894,149.7966614,28.68597031
9/22/2020,108.4527588,122.8877869,80.88507843,197.6279449,305.3956299,141.4100037,27.97728729
9/23/2020,103.9035797,123.0838013,79.57234192,191.1203918,298.3131104,126.7866669,27.07962418
9/24/2020,104.9705429,123.279808,79.503685,193.597641,299.1082764,129.2633362,27.02449799
9/25/2020,108.908638,124.1234283,80.1986618,198.0090637,303.9439392,135.7799988,27.276474
9/28/2020,111.5081635,125.3590469,82.50674438,199.552597,308.9922485,140.3999939,27.80405617
9/29/2020,110.664299,125.316452,81.81172943,197.4754944,307.3095093,139.6900024,26.99300385
9/30/2020,112.3326492,126.8673477,82.60110474,200.4005585,309.6394653,143.0033264,27.03238106
10/1/2020,113.283226,125.5379791,83.20174408,202.4300079,311.6273193,149.386673,26.08745956
10/2/2020,109.6264114,124.6176758,83.99111938,196.4560089,308.6686707,138.363327,25.96934891
10/5/2020,113.0019226,126.3134079,85.76639557,200.4482422,314.1422424,141.8933258,26.56779099
10/6/2020,109.7622223,124.6347122,84.88306427,196.1892242,309.6764526,137.9933319,26.29219437
10/7/2020,111.6245575,126.0151749,86.36387634,199.9242096,315.0668335,141.7666626,26.37881088
10/8/2020,111.517868,126.8758774,88.13912964,200.6387329,317.8591919,141.9733276,27.76467514
10/9/2020,113.4578323,128.6483154,87.63685608,205.6218414,320.6976624,144.6666718,27.3552227
10/12/2020,120.6647186,129.389679,88.71068573,210.9479523,325.856842,147.4333344,27.26860237
10/13/2020,117.4637909,126.4242096,87.27317047,212.339035,323.7304382,148.8833313,26.945755
10/14/2020,117.5511093,126.2026825,86.78822327,210.4334259,321.696228,153.7666626,26.89063454
10/15/2020,117.0855103,125.4271622,88.08717346,209.2901154,321.2987366,149.6266632,27.12687111
10/16/2020,115.4462357,126.2026825,87.90532684,209.2901154,321.1045532,146.5566711,26.85126495
10/19/2020,112.4975433,122.981575,86.42450714,204.1069031,316.2226563,143.6100006,26.31581306
10/20/2020,113.9816055,123.177536,86.91811371,204.5166321,317.4893188,140.6466675,26.53629303
10/21/2020,113.3608475,122.6492081,86.05213928,204.6595306,316.8883057,140.8800049,26.11108208
10/22/2020,112.274437,123.6292343,89.09172058,204.7452698,318.6265869,141.9299927,27.44970894
10/23/2020,111.5857697,123.765564,89.89707947,206.0220032,319.7084656,140.2100067,26.89850807
10/26/2020,111.5954819,122.6833191,87.67151642,200.1623688,313.8002319,140.093338,26.26069641
10/27/2020,113.0989304,121.9845352,86.01750183,203.1826935,312.7183228,141.5599976,25.84335327
10/28/2020,107.8610535,117.9027634,83.6014328,193.1117249,302.0299988,135.3399963,24.85907173
10/29/2020,111.8573608,116.9057693,84.14698792,195.0553436,305.0996704,136.9433289,25.96147537
10/30/2020,105.5913467,116.8375931,84.900383,192.9116516,301.9190063,129.3466644,25.68586922
11/2/2020,105.5040207,118.1839752,86.81420898,192.7782593,305.3031311,133.5033264,26.76465225
11/3/2020,107.1238785,118.0220718,89.55068207,196.6846619,310.693512,141.3000031,26.30793953
11/4/2020,111.4984665,118.7889786,86.81420898,206.1744843,317.6373596,140.3266602,26.16620255
11/5/2020,115.4559631,119.0957718,90.36468506,212.7487488,323.8320618,146.0299988,26.11895561
11/6/2020,115.3248062,121.2176132,89.16100311,213.1584015,323.7580872,143.3166656,25.81185913
11/9/2020,113.0220032,124.4813232,101.2327194,208.0800323,327.8262939,140.4199982,29.07968521
11/10/2020,112.6819153,126.356041,100.9036179,201.0484467,327.3456116,136.7866669,29.72482491
11/11/2020,116.1020889,125.9469757,99.39684296,206.3269348,329.7772827,139.043335,29.41837502
11/12/2020,115.8300247,126.373085,98.1758194,205.2693329,326.578125,137.2533264,28.41035271
11/13/2020,115.8786469,127.7365112,98.79065704,206.2888031,331.0995483,136.1666718,29.09580803
11/16/2020,116.8891373,128.5460663,101.5790939,206.9748383,335.2323608,136.0299988,30.77317047
11/17/2020,116.0049515,127.2678375,100.5486069,204.3356018,333.4294128,147.2033386,31.18445206
11/18/2020,114.6835098,125.580574,99.8038559,201.6416931,329.416687,162.2133331,30.00707436
11/19/2020,115.2762222,125.3845901,100.0723038,202.9217834,330.8035889,166.4233398,30.16029358
11/20/2020,114.0130615,124.7199326,99.21498871,200.9825287,328.5382996,163.2033386,29.78933716
11/23/2020,110.6220093,123.4499969,102.0727081,200.7150116,330.507782,173.9499969,31.74087906
11/24/2020,111.9046097,123.4499969,106.7922668,204.2973785,335.8334045,185.1266632,33.8537178
11/25/2020,112.7401733,123.2869339,105.6751709,204.3069763,335.3156738,191.3333282,32.91020584
11/27/2020,113.2843323,123.561554,104.973732,205.6060944,336.2495422,195.2533264,32.41021347
11/30/2020,115.6745758,124.1450043,102.0813751,204.4979706,334.7608948,189.1999969,30.74898148
12/1/2020,119.2405319,126.5218582,103.6920853,206.5423279,338.4223022,194.9199982,31.04735947
12/2/2020,119.5903168,127.1139297,105.683815,205.7398529,339.1341858,189.6066742,32.20861816
12/3/2020,119.4542999,127.8518524,104.9910355,204.6603546,339.0417786,197.793335,32.42634583
12/4/2020,118.7838593,128.9416199,105.9436111,204.7750549,341.9635315,199.6799927,33.61178589
12/7/2020,120.2413254,127.826149,105.5452881,204.7081299,341.2608643,213.9199982,32.98278046
12/8/2020,120.8534546,130.039917,105.6491928,206.3512421,342.2593994,216.6266632,34.06339264
